
CUSTOMMODULE9 ID,公司名称,价值,区,地址,城市,数据来源,标签,标记数字,注册资金,省,经营范围,联系电话,营销数据修改时间,营销数据修改者,营销数据创建时间,营销数据创建者,营销数据所有者,营销数据最近操作时间,营销进度,负责人,重复数据
zcrm_105530000001924518,捷奥汽车维修,中,,,,创新咨询/指南针,,,,,,15050198886/15962188860,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001924519,义乌市兆明汽车修理厂,低,,黄杨梅2区295号,,创新咨询/指南针,,,,,,15024561323/15057923081,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924520,金扳手汽修厂,,,浙江省嘉兴市南湖区凤桥镇庄史村向阳小区186号（星星足浴右侧50米）,,创新咨询/指南针,,,,,,15024363297/18858361540,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,汪凡,
zcrm_105530000001924521,嘉兴哥们汽修厂,低,,嘉兴市广益路,,创新咨询/指南针,,,,,,15024359719/13957364305,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924522,爱车族汽车维修美容服务中心,低,,浙江省嘉兴市海宁市许村镇环镇东路188号,,创新咨询/指南针,,,,,,15024336569/15900429106,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924523,驰腾汽车养护中心,无,,,,创新咨询/指南针,,,,,,15006261757/15062634530,2018-04-11 06:06 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:06 ,未添加,,
zcrm_105530000001924524,宣悦汽车,无,,,,创新咨询/指南针,,,,,,15006217514/18351613986,2018-04-11 06:06 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:06 ,未添加,,
zcrm_105530000001924525,宾铃汽车维修中心,低,,浙江省金华市义乌市稠江街道下门2区51幢,,创新咨询/指南针,,,,,,15005893034/0579-89958749,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,翁兵林,
zcrm_105530000001924526,苏州市云龙汽车维修有限公司,,,,,创新咨询/指南针,,,,,,14771803820/15051569619,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,,
zcrm_105530000001924527,嘉宝轿车维修公司,中,,瓯北龙桥码头,,创新咨询/指南针,,,,,,13989728855/13738781861,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924528,台州市康达汽车修理厂,高,,,,创新咨询/指南针,,,,,,13989699188/0576-82998877,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,林鹏,
zcrm_105530000001924529,台州华轩汽车服务有限公司,中,,,,创新咨询/指南针,,,,,,13989675511/0576-82963012/82925738,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001924530,品诚汽车维修养护,高,,上虞舜耕大道888号,,创新咨询/指南针,,,,,,13989575407/15967569513,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924531,东阳市晨越汽车修理厂,低,,浙江省金华市东阳市白云街道东义路与南田路交叉口红绿灯西北边,,创新咨询/指南针,,,,,,13989448302/13588649625,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王润华/厂长,
zcrm_105530000001924532,上饶市玉融轮胎经营部,无,,,,创新咨询/指南针,,,,,,13970377628/15979300888,2018-04-11 06:06 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:06 ,未添加,,
zcrm_105530000001924533,老朱汽车修理,,,,,创新咨询/指南针,,,,,,13970367845/15932915227,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,,
zcrm_105530000001924534,乐清市合众汽车修理厂,,,,,创新咨询/指南针,,,,,,13968797259/0577-62222212,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-12 01:30 ,,,
zcrm_105530000001924535,乐清市胜福汽车维修有限公司,中,,,,创新咨询/指南针,,,,,,13968712865/13587796777,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924536,路桥鑫辉汽车修理厂,中,,,,创新咨询/指南针,,,,,,139686993448/18057626816,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,林辉,
zcrm_105530000001924537,路通汽车修理厂,低,,,,创新咨询/指南针,,,,,,13968634395/13058889767,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,已添加,,
zcrm_105530000001924538,台州悦奥汽车服务有限公司,低,,,,创新咨询/指南针,,,,,,13968415880/0576-88868877,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,已添加,卢巧,
zcrm_105530000001924539,台州美佳润换油中心,无,,,,创新咨询/指南针,,,,,,13968411324/0576-89023955,2018-04-11 06:06 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:06 ,未添加,洪小国,
zcrm_105530000001924540,明伟汽车修理服务有限公司,低,,浙江省杭州市富阳区富春街道凤凰桥凤浦路157号,,创新咨询/指南针,,,,,,13968191861/0571-23287514/,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,唐明伟,
zcrm_105530000001924541,王君汽车修理厂,中,,浙江省杭州市富阳区富春街道东山村丰收路111号,,创新咨询/指南针,,,,,,13968182323/0571-63103332,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王君/,
zcrm_105530000001924542,富阳市佳通汽车修理厂,中,,浙江省杭州市富阳区富春街道恩波大道991号,,创新咨询/指南针,,,,,,13968181031/13606512958/13868155303/0571-63371043/23288208,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,郑其伟/王志林/厂长/技师/朱萍娇,
zcrm_105530000001924543,康桥快修连锁(总部),高,,浙江省杭州市富阳区富春街道迎宾北路129号,,创新咨询/指南针,,,,,,13968180666/0571-23231123/23220123,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,汪辉民,
zcrm_105530000001924544,金手指富阳体育场路店,低,,浙江省杭州市富阳区富春街道东新路545号,,创新咨询/指南针,,,,,,13968152525/0571-63122278,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,丁志斌,
zcrm_105530000001924545,富阳市登泰汽修厂,低,,浙江省杭州市富阳区新登镇长垄村潭山装头三岔口往胥口100米处,,创新咨询/指南针,,,,,,13968141629/0571-63243666（轿车）/63243088（货车）,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,徐小华厂长,
zcrm_105530000001924546,春泉汽车电器维修,无,,浙江省金华市东阳市歌山镇尚侃村,,创新咨询/指南针,,,,,,13967996228/15967917228,2018-04-12 01:31 ,小丁,2018-04-11 09:42 ,零克,零克,2018-04-12 01:31 ,,春泉,
zcrm_105530000001924547,东阳鑫通汽车维修中心,高,,浙江省金华市东阳市横店镇塘溪综合楼,,创新咨询/指南针,,,,,,13967994333/0579-86577228,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,金志强,
zcrm_105530000001924548,一波快修钣喷,无,,浙江省金华市东阳市环城北路东段/一波快修钣喷,,创新咨询/指南针,,,,,,13967991530/0579-86939282,2018-04-12 01:31 ,小丁,2018-04-11 09:42 ,零克,零克,2018-04-12 01:31 ,,虞先生,
zcrm_105530000001924549,飞盛汽车生活美容,,,浙江省金华市东阳市南市路302号,,创新咨询/指南针,,,,,,13967990066/13516846223,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,蒋老板,
zcrm_105530000001924550,顺达五十铃汽车修理厂,低,,浙江省金华市东阳市城东街道东嵊线（东站圆盘往东150米）,,创新咨询/指南针,,,,,,13967980166/0579-86640166,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,徐筑阳,
zcrm_105530000001924551,兰溪市永安汽车修理厂,低,,浙江省金华市兰溪市兰江街道康顺路233号远畅停车场旁,,创新咨询/指南针,,,,,,13967908300/0579-88927309,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,潘建跃/,
zcrm_105530000001924552,兰溪市梅江汽车修理厂,低,,浙江省金华市兰溪市横溪镇宋宅村,,创新咨询/指南针,,,,,,13967903328/0579-88591150,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,郑先生,
zcrm_105530000001924553,兰溪龙驰汽车修理,低,,浙江省金华市兰溪市云山街道西山路212号,,创新咨询/指南针,,,,,,13967903222/0579-88901123,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,蓝老板,
zcrm_105530000001924554,兰溪市方正汽车维修有限公司,低,,浙江省金华市兰溪市云山街道环城北路61号,,创新咨询/指南针,,,,,,13967903119/0579-88331097,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,章荷香,
zcrm_105530000001924555,新春轿修,低,,柯桥区齐贤镇山南村,,创新咨询/指南针,,,,,,15257564977/15958611723,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924556,正大汽车维修中心,低,,浙江省金华市东阳市吴宁街道城南西路99号,,创新咨询/指南针,,,,,,13967496110/15258911896/0579-86889083,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,徐一兵,
zcrm_105530000001924557,群峰专业钣金喷漆,无,,浙江省金华市磐安县安文镇花月小区15号,,创新咨询/指南针,,,,,,13967437279/0579-84663222,2018-04-12 01:32 ,小丁,2018-04-11 09:42 ,零克,零克,2018-04-12 01:32 ,,王永洪,
zcrm_105530000001924558,嘉兴飞腾汽车修理有限公司,低,,浙江省嘉兴市秀洲区华云路420号,,创新咨询/指南针,,,,,,13967395647/82203979,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,赵光健,
zcrm_105530000001924559,桐乡市石门玉良汽车快修厂,,,浙江省嘉兴市桐乡市石门镇琴秋西路195号,,创新咨询/指南针,,,,,,13967373265/0573-88855712,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,钟玉良,
zcrm_105530000001924560,桐乡完美汽车修理,低,,浙江省嘉兴市桐乡市梧桐街道文华路690号,,创新咨询/指南针,,,,,,13967371269/13819301995,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,陆先生,
zcrm_105530000001924561,海宁市长安恒发农机汽配经营部,低,,浙江省嘉兴市海宁市长安镇环城北路汽车站斜对面,,创新咨询/指南针,,,,,,13967356277/0573-87401971,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,沈海钢,
zcrm_105530000001924562,好车友轿车维修中心,低,,嘉兴市海宁市许村大道,,创新咨询/指南针,,,,,,13967335135/13600562186,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,,
zcrm_105530000001924563,新鑫汽车修理厂,低,,浙江省嘉兴市海宁市长安镇农业对外综合开发区启航路之江路口,,创新咨询/指南针,,,,,,13967333199/13666742818,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,,
zcrm_105530000001924564,通元家诚汽车快修部,低,,浙江省嘉兴市海盐县通元镇东西大道迪元红绿灯北200米,,创新咨询/指南针,,,,,,13967329160/0573-86618893,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,陈先生,
zcrm_105530000001924565,嘉兴市王店小飞汽修部,中,,浙江省嘉兴市秀洲区王店镇镇西村综合楼,,创新咨询/指南针,,,,,,13967325122/13706739711/0573-83253853,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,董叶飞,
zcrm_105530000001924566,平湖市宝德轿车修理有限公司,低,,浙江省嘉兴市平湖市当湖街道古横东桥东堍,,创新咨询/指南针,,,,,,13967311866/13586416517/0573-85089548,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,江先生,
zcrm_105530000001924567,萧山明顺汽车修理厂,中,,,,创新咨询/指南针,,,,,,13967122339/0571-56165510,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,蔡海明,
zcrm_105530000001924568,永峰汽修,低,,,,创新咨询/指南针,,,,,,13962699863/15370756625,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924569,犇逸汽车一站式服务,低,,,,创新咨询/指南针,,,,,,13962654588/57713263,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,未添加,牛康丽,
zcrm_105530000001924570,昌群汽修,低,,,,创新咨询/指南针,,,,,,13962654563/18261419680,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,小王,
zcrm_105530000001924571,新诚信汽车一站式服务中心,中,,,,创新咨询/指南针,,,,,,13962642241/18914964616,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,秦建刚,
zcrm_105530000001924572,昆山佰斯特汽车服务有限公司,低,,,,创新咨询/指南针,,,,,,13962630399/18912669822,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,未添加,,
zcrm_105530000001924573,新诚高级汽车维修,低,,苏州市姑苏区齐门北大街,,创新咨询/指南针,,,,,,15895562886,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924574,晓亮汽修,中,,浙江省金华市永康市西城街道330国道金大塘路口,,创新咨询/指南针,,,,,,13185110687/13858919729,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,晓亮,
zcrm_105530000001924575,志鸿汽修,低,,,,创新咨询/指南针,,,,,,13962437605/13401414191,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,王宁,
zcrm_105530000001924576,常州市车驿部汽车维修中心,低,,江苏省常州市武进区湖塘镇高力汽配城G2-118号,,创新咨询/指南针,,,,,,13961498186/13585444561,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,汪先生,
zcrm_105530000001924577,常州普利司通汽车轮胎服务中心,低,,江苏省常州市天宁区天宁街道光华路118号（光华世家南大门正对面）,,创新咨询/指南针,,,,,,13961466211/0519-68680268,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,李军,
zcrm_105530000001924578,常州大金华汽车维修工厂,低,,江苏省常州市武进区湖塘镇长安路快赔中心西隔壁,,创新咨询/指南针,,,,,,13961423033/0519-81181233/王先生,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王先生,
zcrm_105530000001924579,捷会汽车维修中心,低,,江苏省常州市新北区奔牛镇交通管理所新大楼1号,,创新咨询/指南针,,,,,,13961296883/13685229580/0519-83126017,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,李伟明,
zcrm_105530000001924580,常州行天下汽车服务有限公司,低,,江苏省常州市钟楼区五星街道勤业公寓1栋,,创新咨询/指南针,,,,,,13961295900/0519-88050800,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,吴建伟/总经理,
zcrm_105530000001924581,常州忠欣汽车维修中心,低,,江苏省常州市武进区亚邦汽配市场H区308-309号,,创新咨询/指南针,,,,,,13961288427/0519-85829870,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,小黄,
zcrm_105530000001924582,亚达汽车影音,低,,江苏省常州市武进区下城路高力汽博城E1/106-110,,创新咨询/指南针,,,,,,13961239606/13057161591/0519-88058502,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,丁德运,
zcrm_105530000001924583,常州安达名车维修,,,江苏省常州市新北区罗溪镇239省道罗溪镇中石化加油站院内,,创新咨询/指南针,,,,,,13961228889/18915041337/0519-3406110,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,任延安,
zcrm_105530000001924584,爱车地带汽车维修有限公司,低,,江苏省常州市新北区春江镇圩塘盛业路100号,,创新咨询/指南针,,,,,,13961217653/0519-85606983,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,苏小平,
zcrm_105530000001924585,顺达汽修/常州,低,,江苏省常州市新北区孟河镇小河镇环镇南路211号,,创新咨询/指南针,,,,,,13961164512/0519-83240356,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王海生,
zcrm_105530000001924586,溧阳阳光汽车销售服务有限公司,低,,江苏省常州市溧阳市溧城镇平陵西路279号,,创新咨询/指南针,,,,,,13961109991/0519-87667899,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,潘云松,
zcrm_105530000001924587,天诚汽车修理厂,,,九龙大道东延,,创新咨询/指南针,,,,,,13958863881/13758638338,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,郑锦标,
zcrm_105530000001924588,卫安汽修,,,,,创新咨询/指南针,,,,,,13958669889/139906567512,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,,13958669889
zcrm_105530000001924589,小朱汽修,低,,东部汽修,,创新咨询/指南针,,,,,,13567890524,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001924590,大庆汽修,低,,上街三角马路,,创新咨询/指南针,,,,,,13958605388/13758663239,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,陈宗培,
zcrm_105530000001924591,韩泰轮胎（汽修）,低,,浙江省金华市金东区傅村镇清坊街128号,,创新咨询/指南针,,,,,,13958403424/0579-82284866,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,傅贝卡,
zcrm_105530000001924592,恒好汽修,低,,阳明西路832号,,创新咨询/指南针,,,,,,13958366345/15058081001,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,任春波,
zcrm_105530000001924593,余姚市新德发汽车修配厂,低,,,,创新咨询/指南针,,,,,,13958360109/0574-62465682,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,周建松,
zcrm_105530000001924594,顺丰汽修/,低,,,,创新咨询/指南针,,,,,,13958356838/18658251658,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,罗休文,
zcrm_105530000001924595,慈溪博众汽车维修,中,,,,创新咨询/指南针,,,,,,13958293210/0574-63035212,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,周野军,
zcrm_105530000001924596,合创汽修,低,,,,创新咨询/指南针,,,,,,13958281222/0574-66385555,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,孙利波,
zcrm_105530000001924597,航驰汽修,中,,,,创新咨询/指南针,,,,,,13958279579/0574-63015586,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,谢矫建,
zcrm_105530000001924598,诚展汽修,中,,,,创新咨询/指南针,,,,,,13958276169/13738458691,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,董德丰,
zcrm_105530000001924599,金华市利民轿车修理厂,中,,浙江省金华市金东区东孝街道庆成路173号,,创新咨询/指南针,,,,,,13957987878/13857986585/0579-82115018,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,金益明/章锡浩,
zcrm_105530000001924600,小徐汽修,低,,浙江省金华市金东区东孝街道永济街125号,,创新咨询/指南针,,,,,,13957977152/0579-82104055,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,徐荣春/技师,
zcrm_105530000001924601,小胡汽修,低,,,,创新咨询/指南针,,,,,,13957908157/13515799466,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924602,跑乐汽车服务中心.,低,,浙江省嘉兴市南湖区南湖街道由拳路521号,,创新咨询/指南针,,,,,,13957380069/0573-82622276,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,何小明,
zcrm_105530000001924603,嘉兴盛通汽修,,,浙江省嘉兴市南湖区解放街道东升东路314号,,创新咨询/指南针,,,,,,13957378707/0573-82318966,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,杨银丰,
zcrm_105530000001924604,嘉兴嘉现汽修,低,,浙江省嘉兴市秀洲区经济开发区中环西路2069号,,创新咨询/指南针,,,,,,13957376791/18967380818/0573-82206857,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,朱先生,
zcrm_105530000001924605,桐乡市嘉利汽车维修有限公司,高,,浙江省嘉兴市桐乡市洲泉镇金鸡路加油站西侧,,创新咨询/指南针,,,,,,13957368722/13867305699/0573-81888088/88522356,2018-04-11 04:36 ,小丁,2018-04-11 09:42 ,零克,零克,2018-04-11 04:36 ,,王海峰,
zcrm_105530000001924606,嘉兴市鑫腾汽车维修厂,低,,浙江省嘉兴市秀洲区新塍镇润园路281-283号/老加油站对面,,创新咨询/指南针,,,,,,13957334997/15857303695,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,任先生,
zcrm_105530000001924607,平湖市顺林汽车快修,低,,浙江省嘉兴市平湖市当湖街道南门外高桥北桥堍东向南100米,,创新咨询/指南针,,,,,,13957316863/0573-85088896,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,沈建平,
zcrm_105530000001924608,平湖市鑫博汽车服务有限公司,中,,浙江省嘉兴市平湖市当湖街道大桥路113-125号,,创新咨询/指南针,,,,,,13957311000/13906735058/0573-85092553,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,史亚明/金国良业务主管,13957311000
zcrm_105530000001924609,嘉兴市经开通顺汽车维修服务中心,低,,浙江省嘉兴市秀洲区油车港镇开发区乐源路115号,,创新咨询/指南针,,,,,,13957303987/18905734739/18005838939/0573-82222307/82230835/82825187,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,梅亚明/经理,
zcrm_105530000001924610,衢州市衢江区正成汽车服务有限公司,低,,,,创新咨询/指南针,,,,,,13957016119/8086366,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924611,常州昌茂汽车维修,低,,江苏省常州市武进区湖塘镇东龙路288号中通驾校向北300米,,创新咨询/指南针,,,,,,13951236136/0519-86195599,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,潘琴娟,
zcrm_105530000001924612,通达汽修/常州,低,,江苏省常州市武进区湖塘镇夏城路208号F10-104,,创新咨询/指南针,,,,,,13951212263/0519-88059382,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,恢俊杰,
zcrm_105530000001924613,常州阿宝汽修,低,,江苏省常州市溧阳市溧城镇正昌东路9号,,创新咨询/指南针,,,,,,13951205467/18951202796,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,葛阿宝,
zcrm_105530000001924614,雪铁龙汽车维修店,低,,,,创新咨询/指南针,,,,,,13921373101/80209601,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924615,比亚迪汽车服务有限公司,低,,,,创新咨询/指南针,,,,,,13921313687/80383858,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924616,上海立志汽车维修,低,,,,创新咨询/指南针,,,,,,13917473375/13564934908,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924617,常泰汽修厂,,,江苏省常州市钟楼区邹区镇泰东路144号,,创新咨询/指南针,,,,,,13915894199/13775032405/0519-83561582,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,王先生,
zcrm_105530000001924618,博润天杰汽车维修中心,中,,江苏省常州市天宁区天宁街道光华路15号（朝阳二小西侧）,,创新咨询/指南针,,,,,,13915877771/0519-88872780,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,许卫飞,
zcrm_105530000001924619,溧阳南河汽修,低,,江苏省常州市溧阳市泓口路69号濑江花园1区大门口,,创新咨询/指南针,,,,,,13915863009/0519-88073399,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,,郭老板,
zcrm_105530000001924620,朋友汽修,低,,江苏省常州市武进区亚邦汽配城中低区132号,,创新咨询/指南针,,,,,,13915823519/0519-83602275,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,周先生,
zcrm_105530000001924621,广东668汽车服务中心,低,,,,创新咨询/指南针,,,,,,13915794757/13616223085,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001924622,志普汽配,低,,,,创新咨询/指南针,,,,,,13915772797/15900989838,2018-04-11 06:04 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:04 ,已添加,,
zcrm_105530000001924623,肖杨专修,,,,,创新咨询/指南针,,,,,,13915518523/13915406573,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:17 ,,杨梅,
zcrm_105530000001924624,东张二从轮胎店,低,,,,创新咨询/指南针,,,,,,13915456361/13914928337,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,张二从,
zcrm_105530000001924625,常州安吉利汽修,高,,江苏省常州市新北区华山中路99-1号,,创新咨询/指南针,,,,,,13915080894/0519-86751898/83890369,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,潘荣华/,
